"ID","time","lon","lat","centre_lon","centre_lat","d2c","step","angle"
"PET-C",2012-01-27 12:20:49,-8.698407978,-66.38987791,2.158636873,-69.9442646,598.804531450747,1.27160322862798,-0.18557912019991
"PET-C",2012-01-27 12:50:49,-8.694503423,-66.37858275,2.158636873,-69.9442646,599.595045187503,15.6233434600622,0.0734420360864522
"PET-C",2012-01-27 13:20:49,-8.672170116,-66.23876639,2.158636873,-69.9442646,610.29584610792,8.16013515873086,-0.101184634615731
"PET-C",2012-01-27 13:50:49,-8.642362723,-66.1665855,2.158636873,-69.9442646,615.347306972789,0.135967270076828,-1.67314397466282
"PET-C",2012-01-27 14:20:49,-8.639455931,-66.16690821,2.158636873,-69.9442646,615.232832800258,0.154142961328481,2.10503543070023
"PET-C",2012-01-27 14:50:49,-8.640355383,-66.16557463,2.158636873,-69.9442646,615.370503052288,0.254254803393635,-0.91661922049502
"PET-C",2012-01-27 15:20:49,-8.636943458,-66.16375978,2.158636873,-69.9442646,615.418002811041,0.18877366456261,0.0383246915201518
"PET-C",2012-01-27 15:50:49,-8.634539847,-66.16237406,2.158636873,-69.9442646,615.46040368678,3.2884412491777,0.884997001002828
"PET-C",2012-01-27 16:20:49,-8.654174944,-66.13397526,2.158636873,-69.9442646,618.409972637509,15.1107332419808,0.246225942573168
"PET-C",2012-01-27 16:50:49,-8.819438245,-66.016239,2.158636873,-69.9442646,633.195741941789,22.0970451794935,-0.54440778628743
"PET-C",2012-01-27 17:20:49,-8.807303283,-65.8181324,2.158636873,-69.9442646,649.581033243459,23.8047153833951,-0.41139305181735
"PET-C",2012-01-27 17:50:49,-8.588857117,-65.62450466,2.158636873,-69.9442646,659.968538213809,16.2358396189933,0.0227400663915589
"PET-C",2012-01-27 18:20:49,-8.447890802,-65.49111514,2.158636873,-69.9442646,667.720909238055,10.5722504458973,0.0252474265520959
"PET-C",2012-01-27 18:50:49,-8.361693733,-65.40333835,2.158636873,-69.9442646,673.140438375866,19.6153203245585,0.230963276702505
"PET-C",2012-01-27 19:20:49,-8.295887873,-65.22957684,2.158636873,-69.9442646,687.001909733847,7.16714208596009,-0.13997954689536
"PET-C",2012-01-27 19:50:49,-8.251066756,-65.16811277,2.158636873,-69.9442646,691.384709127599,2.78389566793411,0.593453480489081
"PET-C",2012-01-27 20:20:49,-8.268368824,-65.14422824,2.158636873,-69.9442646,694.031304916902,1.63122101698063,-0.765132330994729
"PET-C",2012-01-27 20:50:49,-8.252656142,-65.13117814,2.158636873,-69.9442646,694.802195818066,16.7508671480359,0.498090825698022
"PET-C",2012-01-27 21:20:49,-8.262900302,-64.98099977,2.158636873,-69.9442646,708.875529725785,5.17934445808596,2.02947012837916
"PET-C",2012-01-27 21:50:49,-8.359907345,-65.00273063,2.158636873,-69.9442646,709.45228151541,2.41047759976379,-2.21711555313936
"PET-C",2012-01-27 22:20:49,-8.351834501,-64.98138227,2.158636873,-69.9442646,711.20143314861,17.8992400131323,0.304130330364164
"PET-C",2012-01-27 22:50:49,-8.40643063,-64.82252146,2.158636873,-69.9442646,727.332258530686,14.699820951781,0.215325308652349
"PET-C",2012-01-27 23:20:49,-8.515176865,-64.69911544,2.158636873,-69.9442646,741.663174348179,23.2843159055049,-0.314262385803701
"PET-C",2012-01-27 23:50:49,-8.537654245,-64.49048575,2.158636873,-69.9442646,761.787849299429,22.8700584157563,0.0454992520643481
"PET-C",2012-01-28 00:20:49,-8.581000818,-64.28620241,2.158636873,-69.9442646,782.211087321991,10.5679275838435,-0.00160154424169256
"PET-C",2012-01-28 00:50:49,-8.600615658,-64.1917919,2.158636873,-69.9442646,791.689087159382,17.1901602778082,0.0397142382980777
"PET-C",2012-01-28 01:20:49,-8.646232773,-64.03888614,2.158636873,-69.9442646,807.448323606078,0.373472032499624,-0.0898651134403624
"PET-C",2012-01-28 01:50:49,-8.646539677,-64.03553866,2.158636873,-69.9442646,807.776844001586,1.7611998887519,0.234532174110032
"PET-C",2012-01-28 02:20:49,-8.656310232,-64.02033204,2.158636873,-69.9442646,809.478500459199,17.4385780759127,0.070855520524176
"PET-C",2012-01-28 02:50:49,-8.776480839,-63.87309674,2.158636873,-69.9442646,826.611448378223,15.591007426681,0.00921250873878073
"PET-C",2012-01-28 03:20:49,-8.88615344,-63.741903,2.158636873,-69.9442646,841.970183350355,28.2426528843555,-0.164699478045723
"PET-C",2012-01-28 03:50:49,-8.993263215,-63.49306384,2.158636873,-69.9442646,868.699191122161,26.5082714936626,-0.0302628377397116
"PET-C",2012-01-28 04:20:49,-9.077249869,-63.25825829,2.158636873,-69.9442646,893.626733342092,24.1804820472464,-0.0024682003143555
"PET-C",2012-01-28 04:50:49,-9.152133453,-63.04398336,2.158636873,-69.9442646,916.433010771466,13.325815916513,0.309596086939407
"PET-C",2012-01-28 05:20:49,-9.270259501,-62.93717685,2.158636873,-69.9442646,929.755164464539,17.3451471900511,-0.231708954399643
"PET-C",2012-01-28 05:50:49,-9.349456486,-62.78582191,2.158636873,-69.9442646,946.557397502336,9.66514820022197,-0.17968502784907
"PET-C",2012-01-28 06:20:49,-9.359937147,-62.69923952,2.158636873,-69.9442646,955.362879354505,23.094384197558,-0.0362061816076267
"PET-C",2012-01-28 06:50:49,-9.368598662,-62.4920708,2.158636873,-69.9442646,976.120843713883,22.0119927992463,0.0310006262813795
"PET-C",2012-01-28 07:20:49,-9.389941874,-62.29481781,2.158636873,-69.9442646,996.282737244167,2.90366384114804,-0.029821638106316
"PET-C",2012-01-28 07:50:49,-9.391088723,-62.26876989,2.158636873,-69.9442646,998.9130563022,0.214871886985488,2.0045872542411
"PET-C",2012-01-28 08:20:49,-9.394806425,-62.26961591,2.158636873,-69.9442646,998.913715658721,5.4577455063753,-0.350918779247183
"PET-C",2012-01-28 08:50:49,-9.499352108,-62.27463047,2.158636873,-69.9442646,1000.81884375296,5.52487196218074,-1.06236799753131
"PET-C",2012-01-28 09:20:49,-9.560380686,-62.23403642,2.158636873,-69.9442646,1006.28125117972,5.79140075973478,-0.897879214413354
"PET-C",2012-01-28 09:50:49,-9.529002932,-62.18418013,2.158636873,-69.9442646,1010.53886983167,11.9245609183258,0.0126561165342866
"PET-C",2012-01-28 10:20:49,-9.467390466,-62.08114402,2.158636873,-69.9442646,1019.44926884769,20.3327041579138,0.478184496837406
"PET-C",2012-01-28 10:50:49,-9.546046444,-61.9024886,2.158636873,-69.9442646,1039.18241643455,15.6479187587415,-0.951277014219211
"PET-C",2012-01-28 11:20:49,-9.344575358,-61.79926869,2.158636873,-69.9442646,1045.0814831042,11.4301476633491,0.156291937821001
"PET-C",2012-01-28 11:50:49,-9.224298953,-61.71400137,2.158636873,-69.9442646,1051.06780871678,6.72109457591997,-2.88647553030714
"PET-C",2012-01-28 12:20:49,-9.26616701,-61.77095098,2.158636873,-69.9442646,1046.2142231387,14.753521721664,-1.80875462470403
